run_id,framework,experiment,model,dataset,record_type,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,51,2236.444359064102,0.90786,0.49967,0.83826,0.85254,0.73664,0.84249,0.55472,0.85682,0.46756,0.82728,0.000561055,0.000561055,0.000561055
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,52,2279.9789848327637,0.90693,0.50069,0.8385,0.86297,0.74156,0.84522,0.55853,0.85764,0.4651,0.82768,0.0005500561,0.0005500561,0.0005500561
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,53,2324.201201438904,0.90847,0.50067,0.83832,0.8618,0.74315,0.84445,0.55703,0.8568,0.46608,0.82746,0.0005390572,0.0005390572,0.0005390572
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,54,2368.5651693344116,0.90631,0.49916,0.83897,0.8597,0.74942,0.84694,0.56069,0.85129,0.4641,0.8268,0.0005280583,0.0005280583,0.0005280583
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,55,2412.0551426410675,0.9033,0.49732,0.83717,0.86532,0.73948,0.8446,0.55744,0.8516,0.46361,0.82651,0.0005170594,0.0005170594,0.0005170594
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,56,2455.47176861763,0.90272,0.49725,0.83767,0.86612,0.73821,0.84391,0.55934,0.85212,0.46499,0.8269,0.0005060605,0.0005060605,0.0005060605
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,57,2499.000086545944,0.90088,0.49446,0.83739,0.86691,0.74062,0.84725,0.55952,0.84685,0.45949,0.82615,0.0004950616,0.0004950616,0.0004950616
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,58,2543.1491346359253,0.89604,0.49256,0.8369,0.86715,0.74039,0.84565,0.5604,0.84744,0.45981,0.82601,0.0004840627,0.0004840627,0.0004840627
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,59,2586.6561629772186,0.89916,0.49448,0.83681,0.86159,0.74321,0.84613,0.55957,0.8491,0.46105,0.8265,0.0004730638000000001,0.0004730638000000001,0.0004730638000000001
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,60,2630.2452375888824,0.89591,0.49176,0.8363,0.86581,0.73967,0.84663,0.56068,0.84862,0.46123,0.82593,0.0004620649000000001,0.0004620649000000001,0.0004620649000000001
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,61,2673.6973526477814,0.89371,0.49209,0.8359,0.86996,0.74291,0.84684,0.563,0.84779,0.45794,0.82557,0.000451066,0.000451066,0.000451066
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,62,2717.179799079895,0.89132,0.4898,0.83691,0.86248,0.74548,0.84761,0.56194,0.84612,0.45896,0.82561,0.0004400671,0.0004400671,0.0004400671
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,63,2760.6919798851013,0.89268,0.49047,0.8354,0.8601,0.74585,0.84763,0.56432,0.84652,0.45803,0.82573,0.00042906819999999997,0.00042906819999999997,0.00042906819999999997
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,64,2803.8837637901306,0.89167,0.48785,0.83516,0.86388,0.74407,0.84909,0.56089,0.84494,0.45657,0.82549,0.0004180693,0.0004180693,0.0004180693
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,65,2847.4443016052246,0.88653,0.48575,0.83537,0.86447,0.74493,0.84865,0.5643,0.84104,0.45584,0.82466,0.0004070704,0.0004070704,0.0004070704
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,66,2891.1191716194153,0.8857,0.48599,0.83519,0.86228,0.74709,0.8485,0.56359,0.84177,0.45607,0.82473,0.00039607149999999996,0.00039607149999999996,0.00039607149999999996
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,67,2935.4593069553375,0.88742,0.48533,0.83443,0.86018,0.74298,0.84903,0.56293,0.84076,0.45539,0.82486,0.00038507259999999996,0.00038507259999999996,0.00038507259999999996
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,68,2979.465117454529,0.88542,0.4851,0.83459,0.86462,0.74726,0.84995,0.56203,0.84254,0.45648,0.82513,0.00037407369999999996,0.00037407369999999996,0.00037407369999999996
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,69,3022.9311048984528,0.88224,0.48371,0.8349,0.87114,0.74275,0.85223,0.56681,0.83895,0.45356,0.82426,0.00036307479999999996,0.00036307479999999996,0.00036307479999999996
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,70,3066.506099462509,0.88229,0.48168,0.8337,0.86417,0.74664,0.85094,0.56575,0.84141,0.45513,0.82452,0.00035207590000000007,0.00035207590000000007,0.00035207590000000007
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,71,3110.095833301544,0.88509,0.4846,0.83472,0.86243,0.75389,0.85197,0.5656,0.83855,0.45255,0.82422,0.00034107700000000007,0.00034107700000000007,0.00034107700000000007
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,72,3153.459582090378,0.88205,0.48155,0.83361,0.86596,0.74762,0.8505,0.56688,0.83847,0.45318,0.82393,0.0003300781,0.0003300781,0.0003300781
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,73,3196.8900995254517,0.87772,0.47948,0.83357,0.86793,0.7498,0.85199,0.56662,0.83639,0.45098,0.82389,0.0003190792,0.0003190792,0.0003190792
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,74,3240.812164068222,0.87724,0.48064,0.83322,0.86515,0.75013,0.85244,0.56623,0.83633,0.45164,0.8238,0.00030808030000000007,0.00030808030000000007,0.00030808030000000007
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,75,3284.7147471904755,0.87624,0.47894,0.83263,0.85772,0.75115,0.85156,0.56659,0.83715,0.45024,0.82398,0.0002970814,0.0002970814,0.0002970814
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,76,3328.3793680667877,0.87504,0.47748,0.8336,0.86995,0.74756,0.85204,0.56647,0.83589,0.45159,0.82392,0.0002860825,0.0002860825,0.0002860825
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,77,3372.0095765590668,0.87293,0.4777,0.83346,0.86736,0.74827,0.8528,0.56635,0.83538,0.45108,0.82408,0.0002750836,0.0002750836,0.0002750836
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,78,3415.91587638855,0.87233,0.47635,0.83324,0.86186,0.75303,0.85273,0.56837,0.83656,0.45032,0.82401,0.0002640847,0.0002640847,0.0002640847
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,79,3459.3640298843384,0.86851,0.47428,0.83124,0.8664,0.75055,0.85478,0.57067,0.83395,0.44825,0.82338,0.00025308579999999995,0.00025308579999999995,0.00025308579999999995
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,80,3502.761205673218,0.87019,0.47516,0.83167,0.86731,0.75075,0.85393,0.57028,0.83451,0.44891,0.82356,0.00024208689999999998,0.00024208689999999998,0.00024208689999999998
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,81,3546.718812227249,0.86436,0.47242,0.83174,0.87049,0.748,0.8531,0.57063,0.83308,0.44921,0.82341,0.00023108799999999995,0.00023108799999999995,0.00023108799999999995
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,82,3590.3188292980194,0.86624,0.47268,0.83166,0.86705,0.75099,0.8538,0.5699,0.83303,0.44734,0.82334,0.00022008909999999993,0.00022008909999999993,0.00022008909999999993
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,83,3634.2545108795166,0.86362,0.47156,0.83152,0.87047,0.7521,0.85504,0.57047,0.83233,0.44818,0.82326,0.00020909020000000006,0.00020909020000000006,0.00020909020000000006
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,84,3677.988935947418,0.86528,0.47219,0.83133,0.87225,0.74914,0.85501,0.57083,0.83165,0.44738,0.82316,0.00019809130000000006,0.00019809130000000006,0.00019809130000000006
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,85,3721.3710877895355,0.86314,0.47024,0.83139,0.87209,0.7482,0.85503,0.57119,0.83096,0.44611,0.82306,0.00018709240000000006,0.00018709240000000006,0.00018709240000000006
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,86,3764.9425983428955,0.86251,0.47001,0.83048,0.87393,0.74749,0.85533,0.57039,0.83121,0.44691,0.82311,0.00017609350000000003,0.00017609350000000003,0.00017609350000000003
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,87,3808.306065559387,0.85992,0.46864,0.83101,0.86387,0.75384,0.85644,0.57043,0.83082,0.44573,0.82312,0.0001650946,0.0001650946,0.0001650946
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,88,3851.727818250656,0.8571,0.46661,0.83056,0.8671,0.75379,0.8561,0.57116,0.83024,0.44543,0.82294,0.00015409570000000003,0.00015409570000000003,0.00015409570000000003
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,89,3895.05570936203,0.85561,0.46653,0.83083,0.86677,0.75566,0.85669,0.57322,0.82878,0.44491,0.82284,0.0001430968,0.0001430968,0.0001430968
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,90,3938.52028465271,0.85652,0.46702,0.83099,0.86592,0.75652,0.85724,0.5731,0.82772,0.44402,0.82268,0.00013209789999999997,0.00013209789999999997,0.00013209789999999997
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,91,3978.0413217544556,0.82805,0.45519,0.82579,0.85741,0.75404,0.8526,0.56641,0.83989,0.45116,0.82427,0.00012109899999999997,0.00012109899999999997,0.00012109899999999997
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,92,4016.680093765259,0.82276,0.45082,0.82373,0.8671,0.75317,0.85315,0.56734,0.8378,0.45037,0.82371,0.00011010009999999996,0.00011010009999999996,0.00011010009999999996
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,93,4055.588587999344,0.8169,0.44731,0.82375,0.87073,0.75064,0.85313,0.56847,0.83615,0.449,0.82355,9.910119999999996e-05,9.910119999999996e-05,9.910119999999996e-05
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,94,4094.1793785095215,0.81384,0.44598,0.82406,0.86987,0.74941,0.85259,0.56846,0.83546,0.44926,0.82338,8.810229999999993e-05,8.810229999999993e-05,8.810229999999993e-05
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,95,4133.332302331924,0.81292,0.44492,0.82294,0.86779,0.75316,0.85436,0.56921,0.83388,0.44871,0.82325,7.710340000000005e-05,7.710340000000005e-05,7.710340000000005e-05
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,96,4171.788835287094,0.80992,0.4429,0.82263,0.86469,0.75507,0.85378,0.56933,0.83305,0.4483,0.82305,6.610450000000005e-05,6.610450000000005e-05,6.610450000000005e-05
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,97,4210.268351554871,0.80997,0.44322,0.82245,0.86341,0.7594,0.85456,0.57108,0.83151,0.44799,0.82278,5.5105600000000044e-05,5.5105600000000044e-05,5.5105600000000044e-05
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,98,4248.808383703232,0.8089,0.44287,0.82223,0.86577,0.754,0.85364,0.57054,0.83128,0.44827,0.82283,4.410670000000003e-05,4.410670000000003e-05,4.410670000000003e-05
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,99,4287.233361005783,0.80505,0.44131,0.82199,0.86655,0.75638,0.85449,0.57005,0.83084,0.44754,0.82275,3.310780000000002e-05,3.310780000000002e-05,3.310780000000002e-05
yolo_yolov5n_20260729_222214,yolo,yolo_yolov5n_20260729_222214,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,100,4325.725202083588,0.80492,0.43941,0.82208,0.86657,0.75702,0.85438,0.57063,0.83021,0.44733,0.82262,2.2108900000000008e-05,2.2108900000000008e-05,2.2108900000000008e-05
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,1,75.28239130973816,1.20407,0.94957,0.92042,0.80873,0.65798,0.75365,0.45405,1.03119,0.59077,0.86292,0.00036916139240506326,0.00036916139240506326,0.00036916139240506326
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,2,144.85142588615417,1.06515,0.61368,0.87246,0.80989,0.70819,0.79711,0.49538,0.97504,0.54684,0.85033,0.0007321737279535865,0.0007321737279535865,0.0007321737279535865
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,3,213.6895740032196,1.03806,0.58601,0.86535,0.81155,0.70599,0.79945,0.49899,0.96281,0.54456,0.84599,0.0010878534635021097,0.0010878534635021097,0.0010878534635021097
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,4,282.7069125175476,1.00485,0.56257,0.85873,0.85407,0.6992,0.80923,0.50805,0.96557,0.53507,0.84555,0.0010780033,0.0010780033,0.0010780033
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,5,351.5359728336334,0.98645,0.54896,0.85658,0.84353,0.72921,0.82495,0.52436,0.94309,0.51263,0.8413,0.0010670044,0.0010670044,0.0010670044
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,6,419.97209787368774,0.97082,0.53778,0.85231,0.83785,0.7394,0.83032,0.533,0.91222,0.49549,0.83841,0.0010560055,0.0010560055,0.0010560055
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,7,488.32326459884644,0.95726,0.52895,0.85025,0.85439,0.73104,0.83568,0.53854,0.89969,0.50056,0.83752,0.0010450066,0.0010450066,0.0010450066
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,8,556.7140610218048,0.9477,0.52238,0.84891,0.83738,0.7575,0.84715,0.55525,0.87935,0.48722,0.83226,0.0010340077,0.0010340077,0.0010340077
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,9,625.579174041748,0.93052,0.51317,0.84569,0.86468,0.74645,0.84638,0.55219,0.88132,0.47941,0.83424,0.0010230088,0.0010230088,0.0010230088
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,10,694.1782171726227,0.92712,0.50901,0.84546,0.82157,0.76066,0.83827,0.54535,0.88679,0.48431,0.83367,0.0010120099,0.0010120099,0.0010120099
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,11,762.6094753742218,0.92443,0.51058,0.84514,0.84588,0.74488,0.84034,0.54948,0.87567,0.47579,0.83247,0.001001011,0.001001011,0.001001011
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,12,831.0750184059143,0.91395,0.50356,0.84335,0.84963,0.74782,0.83997,0.55236,0.87784,0.48053,0.83183,0.0009900121,0.0009900121,0.0009900121
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,13,900.132964849472,0.90346,0.49611,0.84159,0.86774,0.74864,0.84667,0.55763,0.85928,0.47079,0.83003,0.0009790132,0.0009790132,0.0009790132
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,14,969.1946532726288,0.90084,0.49346,0.84003,0.86432,0.75952,0.85236,0.56664,0.85409,0.46651,0.8283,0.0009680143,0.0009680143,0.0009680143
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,15,1037.8530008792877,0.89228,0.48819,0.83708,0.86934,0.756,0.85736,0.57101,0.8545,0.46222,0.82874,0.0009570153999999999,0.0009570153999999999,0.0009570153999999999
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,16,1106.534484386444,0.88727,0.48573,0.83895,0.86981,0.76683,0.85857,0.57708,0.84055,0.46128,0.82755,0.0009460165,0.0009460165,0.0009460165
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,17,1174.961753129959,0.8807,0.47935,0.83661,0.86035,0.77276,0.86227,0.58174,0.83173,0.44507,0.82432,0.0009350176,0.0009350176,0.0009350176
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,18,1243.5711891651154,0.88063,0.47958,0.83653,0.86567,0.77073,0.85999,0.57878,0.83757,0.45366,0.82575,0.0009240187,0.0009240187,0.0009240187
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,19,1312.0773885250092,0.87356,0.47709,0.8359,0.85618,0.77359,0.85828,0.57731,0.83551,0.4562,0.82574,0.0009130198000000001,0.0009130198000000001,0.0009130198000000001
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,20,1381.3403706550598,0.86908,0.47497,0.83477,0.87463,0.77466,0.86158,0.5804,0.83143,0.45138,0.8247,0.0009020209000000001,0.0009020209000000001,0.0009020209000000001
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,21,1450.195655822754,0.86791,0.47484,0.8341,0.86351,0.76956,0.85913,0.58312,0.82913,0.44805,0.8247,0.0008910220000000001,0.0008910220000000001,0.0008910220000000001
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,22,1518.4791429042816,0.86555,0.47179,0.83386,0.87428,0.77575,0.86263,0.58159,0.81817,0.44309,0.8236,0.0008800231,0.0008800231,0.0008800231
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,23,1586.93447804451,0.86097,0.46766,0.83246,0.87643,0.77366,0.86608,0.58812,0.81955,0.44366,0.82402,0.0008690242,0.0008690242,0.0008690242
yolo_yolov5s_20260730_003608,yolo,yolo_yolov5s_20260730_003608,yolov5s.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO_Vehicle5/dairv2x_vehicle5.yaml,train,24,1655.1046504974365,0.85612,0.46695,0.83321,0.86814,0.77015,0.86587,0.58601,0.8213,0.44023,0.82329,0.0008580253,0.0008580253,0.0008580253
